,Latitude,Longitude,MedInc,Cluster
3312,38.97,-122.7,3.2375,1
3313,39.01,-122.75,3.4187,1
3314,39.02,-122.79,1.8833,1
3315,38.97,-122.78,3.0466,1
3316,38.94,-122.69,3.125,1
3317,38.91,-122.71,1.375,1
3318,39.05,-122.86,2.5326,1
3319,39.0,-122.85,1.8704,1
3320,38.99,-122.83,1.6833,1
3321,38.98,-122.83,1.6164,1
3322,38.98,-122.84,1.7196,1
3323,38.97,-122.92,2.9934,1
3324,38.93,-122.89,2.7188,1
3325,38.96,-122.83,1.8692,1
3326,38.92,-122.77,4.0119,1
3327,38.89,-122.83,3.4514,1
3328,38.88,-122.72,1.9906,1
3329,38.83,-122.74,3.3531,1
3330,38.9,-122.48,2.1964,1
3331,38.92,-122.59,2.1953,1
3332,38.9,-122.6,2.9583,1
3333,38.92,-122.62,1.8417,1
3334,38.92,-122.65,4.125,1
3335,38.87,-122.64,1.5739,1
3336,38.82,-122.5,2.5625,1
3337,38.76,-122.51,4.0435,1
3338,38.81,-122.55,3.8831,1
3339,38.78,-122.59,3.375,1
3340,38.81,-122.66,3.4375,1
3341,38.76,-122.68,2.3125,1
3342,38.73,-122.62,2.1474,1
3343,38.71,-122.64,2.625,1
3344,38.7,-122.52,0.536,1
3345,41.07,-121.11,2.7188,1
3346,41.12,-120.96,2.5,1
3347,40.85,-121.07,3.6641,1
3348,40.98,-120.38,1.6833,1
3349,40.63,-120.35,3.625,1
3350,40.65,-120.77,1.7214,1
3351,40.51,-121.02,3.3036,1
3352,40.28,-120.96,2.5,1
3353,40.35,-121.03,2.1833,1
3354,40.5,-120.67,3.5962,1
3355,40.43,-120.57,2.6902,1
3356,40.42,-120.66,2.5074,1
3357,40.42,-120.65,2.1875,1
3358,40.41,-120.66,2.2992,1
3359,40.41,-120.64,1.5066,1
3360,40.36,-120.71,3.5536,1
3361,40.37,-120.58,2.2661,1
3362,40.38,-120.42,2.4757,1
3363,40.45,-120.36,1.7333,1
3364,40.41,-120.51,5.5179,1
3365,40.29,-120.54,3.4028,1
3366,40.31,-120.49,3.4643,1
3367,40.17,-120.37,2.1198,1
3368,40.26,-120.2,2.6765,1
3369,39.92,-120.09,1.7267,1
3370,34.27,-118.27,6.1946,0
3371,34.26,-118.28,4.9833,0
3372,34.26,-118.29,4.008,0
3373,34.26,-118.3,3.5568,0
3374,34.26,-118.3,4.81,0
3375,34.25,-118.28,3.5214,0
3376,34.25,-118.28,2.6036,0
3377,34.25,-118.29,2.4727,0
3378,34.25,-118.29,3.0795,0
3379,34.25,-118.27,5.0234,0
3380,34.25,-118.27,4.4485,0
3381,34.24,-118.27,6.3688,0
3382,34.25,-118.27,4.6635,0
3383,34.25,-118.27,4.4375,0
3384,34.24,-118.28,4.45,0
3385,34.24,-118.28,5.6184,0
3386,34.25,-118.3,3.1523,0
3387,34.24,-118.33,4.2639,0
3388,34.22,-118.35,5.997000000000001,0
3389,34.22,-118.35,4.1302,0
3390,34.21,-118.35,3.275,0
3391,34.21,-118.35,3.75,0
3392,34.28,-118.31,5.1145,0
3393,34.27,-118.31,6.0808,0
3394,34.26,-118.3,3.599,0
3395,34.26,-118.3,4.1964,0
3396,34.26,-118.31,4.2685,0
3397,34.26,-118.31,3.0583,0
3398,34.26,-118.31,4.1339,0
3399,34.26,-118.32,4.4875,0
3400,34.28,-118.35,4.6944,0
3401,34.27,-118.33,3.1349,0
3402,34.27,-118.35,6.2037,0
3403,34.26,-118.34,5.2661,0
3404,34.25,-118.35,6.1464,0
3405,34.26,-118.36,6.837999999999999,0
3406,34.26,-118.3,3.1607,0
3407,34.25,-118.3,4.5833,0
3408,34.26,-118.31,5.76,0
3409,34.26,-118.31,3.8,0
3410,34.26,-118.32,4.4375,0
3411,34.28,-118.39,4.4818,0
3412,34.28,-118.38,4.7932,0
3413,34.28,-118.4,3.3304,0
3414,34.27,-118.38,2.8214,0
3415,34.29,-118.41,3.35,0
3416,34.29,-118.41,4.2969,0
3417,34.28,-118.42,4.125,0
3418,34.28,-118.41,3.7566,0
3419,34.28,-118.4,2.6652,0
3420,34.28,-118.42,3.2865,0
3421,34.28,-118.42,2.8,0
3422,34.27,-118.42,1.6295,0
3423,34.27,-118.42,3.3214,0
3424,34.27,-118.42,2.6667,0
3425,34.28,-118.43,3.0132,0
3426,34.27,-118.43,4.2353,0
3427,34.27,-118.43,3.024,0
3428,34.27,-118.42,3.225,0
3429,34.26,-118.43,3.5104,0
3430,34.26,-118.43,3.2583,0
3431,34.27,-118.44,3.4,0
3432,34.26,-118.43,2.9519,0
3433,34.25,-118.42,3.6791,0
3434,34.25,-118.43,2.9205,0
3435,34.26,-118.42,2.1062,0
3436,34.26,-118.41,2.5313,0
3437,34.26,-118.42,3.4519,0
3438,34.26,-118.42,3.9,0
3439,34.27,-118.41,2.9219,0
3440,34.27,-118.42,1.4867,0
3441,34.26,-118.4,4.2538,0
3442,34.25,-118.4,2.2019,0
3443,34.25,-118.41,1.95,0
3444,34.25,-118.41,2.6429,0
3445,34.25,-118.41,3.6016,0
3446,34.25,-118.41,3.2284,0
3447,34.24,-118.42,2.525,0
3448,34.25,-118.42,3.6292,0
3449,34.32,-118.43,4.2330000000000005,0
3450,34.33,-118.43,5.901,0
3451,34.32,-118.44,4.1724,0
3452,34.31,-118.42,3.9583,0
3453,34.3,-118.42,3.6548,0
3454,34.32,-118.41,5.2987,0
3455,34.3,-118.41,5.1668,0
3456,34.32,-118.42,4.3409,0
3457,34.31,-118.44,4.0301,0
3458,34.31,-118.44,2.7472,0
3459,34.3,-118.44,3.4,0
3460,34.31,-118.45,4.0556,0
3461,34.32,-118.45,4.26,0
3462,34.32,-118.46,4.1514,0
3463,34.31,-118.45,4.4773,0
3464,34.3,-118.46,4.0337,0
3465,34.31,-118.46,4.2708,0
3466,34.32,-118.47,4.8988,0
3467,34.33,-118.48,6.0891,0
3468,34.31,-118.48,3.0,0
3469,34.3,-118.47,3.6736,0
3470,34.29,-118.46,3.0526,0
3471,34.29,-118.47,4.2935,0
3472,34.29,-118.49,9.2873,0
3473,34.28,-118.49,6.8695,0
3474,34.28,-118.49,6.6458,0
3475,34.31,-118.49,7.0598,0
3476,34.32,-118.52,8.1248,0
3477,34.3,-118.51,7.5078,0
3478,34.28,-118.51,6.3911,0
3479,34.29,-118.51,6.4171,0
3480,34.29,-118.52,7.7464,0
3481,34.3,-118.52,8.8467,0
3482,34.3,-118.45,4.3047,0
3483,34.3,-118.45,3.4812,0
3484,34.28,-118.54,6.7248,0
3485,34.28,-118.55,8.1125,0
3486,34.28,-118.54,10.8805,0
3487,34.3,-118.54,8.2159,0
3488,34.29,-118.57,7.0808,0
3489,34.28,-118.45,3.5714,0
3490,34.28,-118.46,5.5931,0
3491,34.27,-118.47,5.1408,0
3492,34.28,-118.48,5.3107,0
3493,34.28,-118.48,5.5608,0
3494,34.27,-118.47,2.7353,0
3495,34.27,-118.47,5.7410000000000005,0
3496,34.27,-118.48,4.9323,0
3497,34.27,-118.48,4.9955,0
3498,34.27,-118.45,3.705,0
3499,34.27,-118.45,5.1296,0
3500,34.27,-118.46,4.8015,0
3501,34.27,-118.46,2.6193,0
3502,34.27,-118.44,3.5347,0
3503,34.27,-118.44,3.3603,0
3504,34.26,-118.45,4.8359,0
3505,34.25,-118.45,4.3839,0
3506,34.26,-118.45,4.175,0
3507,34.26,-118.46,5.0947,0
3508,34.26,-118.46,4.9485,0
3509,34.25,-118.46,4.2143,0
3510,34.25,-118.46,3.6989,0
3511,34.26,-118.47,3.8875,0
3512,34.26,-118.47,5.5792,0
3513,34.26,-118.48,5.749,0
3514,34.26,-118.49,4.6591,0
3515,34.25,-118.47,4.1492,0
3516,34.25,-118.48,5.1619,0
3517,34.25,-118.48,4.9688,0
3518,34.25,-118.48,5.1068,0
3519,34.25,-118.49,4.3333,0
3520,34.27,-118.49,5.5714,0
3521,34.27,-118.49,4.58,0
3522,34.27,-118.5,4.869,0
3523,34.28,-118.51,5.4065,0
3524,34.28,-118.52,7.8193,0
3525,34.27,-118.51,4.055,0
3526,34.27,-118.51,4.1042,0
3527,34.27,-118.52,5.5649,0
3528,34.27,-118.53,5.3847,0
3529,34.26,-118.53,8.176,0
3530,34.26,-118.54,5.6912,0
3531,34.27,-118.54,6.7415,0
3532,34.27,-118.53,5.634,0
3533,34.26,-118.54,10.9052,0
3534,34.26,-118.55,8.203,0
3535,34.27,-118.55,8.1356,0
3536,34.26,-118.5,4.8316,0
3537,34.26,-118.52,3.7816,0
3538,34.26,-118.51,5.5433,0
3539,34.25,-118.52,4.6625,0
3540,34.26,-118.49,3.5497,0
3541,34.25,-118.49,5.0,0
3542,34.27,-118.57,9.6047,0
3543,34.26,-118.59,7.167000000000001,0
3544,34.24,-118.61,6.0137,0
3545,34.24,-118.63,4.8333,0
3546,34.26,-118.62,6.3249,0
3547,34.26,-118.6,5.6392,0
3548,34.25,-118.61,5.5111,0
3549,34.22,-118.63,6.5146,0
3550,34.22,-118.64,6.8643,0
3551,34.23,-118.66,6.1288,0
3552,34.23,-118.61,6.1419,0
3553,34.22,-118.61,7.3252,0
3554,34.23,-118.6,3.2564,0
3555,34.23,-118.59,3.0347,0
3556,34.25,-118.56,8.565,0
3557,34.24,-118.56,8.1714,0
3558,34.25,-118.57,5.6149,0
3559,34.24,-118.58,3.2426,0
3560,34.25,-118.59,3.6231,0
3561,34.25,-118.57,8.7471,0
3562,34.25,-118.58,5.521,0
3563,34.23,-118.56,5.5126,0
3564,34.23,-118.56,4.6944,0
3565,34.23,-118.57,4.9676,0
3566,34.23,-118.58,4.1023,0
3567,34.23,-118.59,3.4091,0
3568,34.23,-118.58,4.8929,0
3569,34.22,-118.58,4.875,0
3570,34.22,-118.59,4.0077,0
3571,34.25,-118.51,8.8612,0
3572,34.24,-118.51,8.6454,0
3573,34.23,-118.51,7.2772,0
3574,34.24,-118.52,3.0926,0
3575,34.23,-118.52,8.3841,0
3576,34.25,-118.53,3.3892,0
3577,34.24,-118.54,3.0977,0
3578,34.24,-118.53,2.9076,0
3579,34.23,-118.54,4.375,0
3580,34.23,-118.53,3.2404,0
3581,34.25,-118.54,6.2788,0
3582,34.24,-118.55,4.3458,0
3583,34.23,-118.55,2.8727,0
3584,34.23,-118.51,4.7926,0
3585,34.22,-118.52,3.2289,0
3586,34.23,-118.53,3.0321,0
3587,34.22,-118.54,3.6187,0
3588,34.23,-118.54,4.125,0
3589,34.25,-118.45,5.2801,0
3590,34.24,-118.46,3.8583,0
3591,34.25,-118.47,4.5417,0
3592,34.24,-118.47,2.3111,0
3593,34.24,-118.48,6.6537,0
3594,34.25,-118.49,5.0232,0
3595,34.24,-118.49,5.2939,0
3596,34.24,-118.49,6.0965,0
3597,34.25,-118.5,4.8164,0
3598,34.25,-118.5,6.155,0
3599,34.24,-118.5,5.9401,0
3600,34.23,-118.5,4.5167,0
3601,34.23,-118.49,5.2668,0
3602,34.22,-118.49,5.0325,0
3603,34.23,-118.47,2.5008,0
3604,34.23,-118.48,4.7583,0
3605,34.23,-118.48,6.5268,0
3606,34.23,-118.48,4.5484,0
3607,34.23,-118.46,2.7121,0
3608,34.23,-118.46,3.0187,0
3609,34.25,-118.43,3.4514,0
3610,34.24,-118.42,4.7228,0
3611,34.24,-118.43,4.0208,0
3612,34.24,-118.42,4.5833,0
3613,34.23,-118.41,4.5909,0
3614,34.24,-118.41,3.125,0
3615,34.26,-118.44,4.0792,0
3616,34.26,-118.44,3.9167,0
3617,34.25,-118.43,3.6384,0
3618,34.26,-118.44,5.5124,0
3619,34.25,-118.44,3.7,0
3620,34.25,-118.45,3.9833,0
3621,34.24,-118.45,3.5082,0
3622,34.23,-118.45,2.3584,0
3623,34.24,-118.45,3.0865,0
3624,34.25,-118.44,4.8958,0
3625,34.24,-118.43,3.7143,0
3626,34.24,-118.43,4.4688,0
3627,34.24,-118.44,4.095,0
3628,34.24,-118.44,3.725,0
3629,34.23,-118.42,5.6629,0
3630,34.22,-118.42,5.3767,0
3631,34.23,-118.43,4.4432,0
3632,34.24,-118.43,4.6827,0
3633,34.23,-118.42,4.5375,0
3634,34.23,-118.43,3.4013,0
3635,34.23,-118.43,3.9615,0
3636,34.24,-118.43,4.0057,0
3637,34.23,-118.44,4.0368,0
3638,34.22,-118.43,3.66,0
3639,34.22,-118.44,3.8083,0
3640,34.22,-118.44,3.325,0
3641,34.23,-118.44,4.5278,0
3642,34.22,-118.46,2.6299,0
3643,34.22,-118.46,3.9625,0
3644,34.22,-118.46,2.8710000000000004,0
3645,34.22,-118.45,2.0699,0
3646,34.23,-118.45,2.5833,0
3647,34.22,-118.45,2.7714,0
3648,34.23,-118.46,2.585,0
3649,34.22,-118.44,3.4612,0
3650,34.21,-118.44,4.8703,0
3651,34.21,-118.44,2.875,0
3652,34.22,-118.44,2.825,0
3653,34.22,-118.43,4.2656,0
3654,34.21,-118.43,2.425,0
3655,34.22,-118.43,3.6618,0
3656,34.22,-118.4,3.6442,0
3657,34.21,-118.4,2.9803,0
3658,34.21,-118.41,4.0167,0
3659,34.21,-118.4,4.8194,0
3660,34.22,-118.4,3.6591,0
3661,34.23,-118.4,4.0049,0
3662,34.25,-118.38,4.8816,0
3663,34.24,-118.37,4.1121,0
3664,34.23,-118.37,3.6,0
3665,34.22,-118.37,3.5521,0
3666,34.24,-118.38,1.3594,0
3667,34.24,-118.4,4.775,0
3668,34.23,-118.39,3.0083,0
3669,34.23,-118.39,2.1518,0
3670,34.23,-118.4,4.1181,0
3671,34.21,-118.41,5.35,0
3672,34.21,-118.41,5.5920000000000005,0
3673,34.22,-118.39,3.695,0
3674,34.22,-118.39,5.0818,0
3675,34.21,-118.39,3.6845,0
3676,34.21,-118.39,2.6667,0
3677,34.22,-118.38,2.375,0
3678,34.21,-118.38,3.7708,0
3679,34.21,-118.38,3.0833,0
3680,34.22,-118.42,4.1857,0
3681,34.21,-118.42,5.1586,0
3682,34.2,-118.42,1.0,0
3683,34.23,-118.42,5.6687,0
3684,34.21,-118.37,3.1563,0
3685,34.21,-118.37,4.2875,0
3686,34.21,-118.37,3.7143,0
3687,34.22,-118.37,2.9028,0
3688,34.22,-118.38,2.2679,0
3689,34.23,-118.36,2.8333,0
3690,34.22,-118.36,3.7663,0
3691,34.22,-118.35,3.025,0
3692,34.21,-118.36,1.8929,0
3693,34.21,-118.38,3.8,0
3694,34.2,-118.38,3.0125,0
3695,34.2,-118.39,2.0348,0
3696,34.21,-118.37,3.7455,0
3697,34.2,-118.37,2.9861,0
3698,34.21,-118.38,2.3182,0
3699,34.2,-118.37,2.8917,0
3700,34.19,-118.36,4.1445,0
3701,34.18,-118.36,2.9583,0
3702,34.18,-118.36,2.8784,0
3703,34.18,-118.37,3.1629,0
3704,34.19,-118.37,2.6696,0
3705,34.19,-118.39,3.0491,0
3706,34.19,-118.39,2.0968,0
3707,34.2,-118.39,2.2234,0
3708,34.19,-118.37,2.1,0
3709,34.19,-118.38,2.4375,0
3710,34.2,-118.38,2.4306,0
3711,34.2,-118.4,3.6875,0
3712,34.19,-118.4,3.625,0
3713,34.2,-118.4,2.8424,0
3714,34.19,-118.4,3.0395,0
3715,34.19,-118.41,4.1429,0
3716,34.2,-118.41,3.5164,0
3717,34.2,-118.42,1.9549,0
3718,34.19,-118.41,3.9792,0
3719,34.19,-118.42,3.338,0
3720,34.2,-118.42,2.2377,0
3721,34.2,-118.43,3.0221,0
3722,34.19,-118.42,2.2589,0
3723,34.19,-118.42,2.6165,0
3724,34.18,-118.42,3.1551,0
3725,34.18,-118.42,3.6745,0
3726,34.18,-118.42,3.3594,0
3727,34.18,-118.43,3.9099,0
3728,34.18,-118.43,3.8906,0
3729,34.18,-118.42,5.7143,0
3730,34.19,-118.41,3.6625,0
3731,34.18,-118.41,4.7171,0
3732,34.18,-118.41,3.0119,0
3733,34.19,-118.41,2.8021,0
3734,34.19,-118.4,4.1125,0
3735,34.19,-118.4,3.6007,0
3736,34.18,-118.4,3.5711,0
3737,34.17,-118.4,3.4013,0
3738,34.19,-118.39,2.9982,0
3739,34.18,-118.39,2.9327,0
3740,34.17,-118.39,3.3516,0
3741,34.18,-118.39,3.3906,0
3742,34.19,-118.39,2.4167,0
3743,34.16,-118.4,2.3333,0
3744,34.16,-118.4,3.8056,0
3745,34.16,-118.4,4.2989,0
3746,34.16,-118.41,6.3703,0
3747,34.17,-118.41,4.692,0
3748,34.19,-118.38,2.7379,0
3749,34.18,-118.38,3.0061,0
3750,34.18,-118.38,2.1449,0
3751,34.18,-118.38,2.4792,0
3752,34.17,-118.38,2.8208,0
3753,34.17,-118.39,3.6563,0
3754,34.18,-118.37,2.9728,0
3755,34.18,-118.37,3.3958,0
3756,34.18,-118.38,3.3125,0
3757,34.19,-118.38,1.9866,0
3758,34.18,-118.37,2.9228,0
3759,34.18,-118.38,2.5603,0
3760,34.18,-118.36,2.3056,0
3761,34.17,-118.36,2.5234,0
3762,34.17,-118.37,3.2596,0
3763,34.18,-118.41,3.9038,0
3764,34.17,-118.41,3.875,0
3765,34.18,-118.41,4.375,0
3766,34.17,-118.43,3.4449,0
3767,34.17,-118.43,5.4510000000000005,0
3768,34.17,-118.43,5.9275,0
3769,34.16,-118.43,4.0347,0
3770,34.16,-118.43,3.4208,0
3771,34.16,-118.43,4.569,0
3772,34.15,-118.42,5.1496,0
3773,34.17,-118.42,6.1359,0
3774,34.16,-118.42,3.9028,0
3775,34.16,-118.41,4.1875,0
3776,34.16,-118.42,3.6641,0
3777,34.17,-118.4,2.2652,0
3778,34.17,-118.4,3.3545,0
3779,34.17,-118.39,3.2052,0
3780,34.17,-118.39,3.1929,0
3781,34.16,-118.39,5.1169,0
3782,34.16,-118.39,5.1584,0
3783,34.17,-118.38,2.7708,0
3784,34.16,-118.38,3.3177,0
3785,34.16,-118.38,3.7312,0
3786,34.17,-118.36,2.3851,0
3787,34.17,-118.37,2.3784,0
3788,34.17,-118.37,2.4107,0
3789,34.17,-118.37,2.2756,0
3790,34.17,-118.37,0.8198,0
3791,34.16,-118.37,2.7231,0
3792,34.16,-118.37,3.6128,0
3793,34.16,-118.37,3.6375,0
3794,34.16,-118.37,4.4122,0
3795,34.16,-118.36,2.4835,0
3796,34.16,-118.36,4.0764,0
3797,34.16,-118.37,3.5051,0
3798,34.16,-118.37,3.1106,0
3799,34.16,-118.36,5.1423,0
3800,34.16,-118.36,4.3542,0
3801,34.15,-118.35,4.1544,0
3802,34.2,-118.43,2.773,0
3803,34.21,-118.43,4.125,0
3804,34.2,-118.44,2.9219,0
3805,34.21,-118.44,3.2448,0
3806,34.21,-118.45,2.1888,0
3807,34.2,-118.45,2.9688,0
3808,34.2,-118.46,3.5255,0
3809,34.21,-118.46,3.5,0
3810,34.21,-118.47,2.9735,0
3811,34.2,-118.47,2.9025,0
3812,34.21,-118.48,3.3864,0
3813,34.2,-118.48,2.8974,0
3814,34.22,-118.48,2.1974,0
3815,34.21,-118.49,1.3565,0
3816,34.19,-118.49,3.1667,0
3817,34.2,-118.49,5.2118,0
3818,34.2,-118.5,3.915,0
3819,34.2,-118.48,2.4375,0
3820,34.2,-118.48,2.6957,0
3821,34.19,-118.48,2.8646,0
3822,34.19,-118.48,3.8833,0
3823,34.2,-118.47,2.7118,0
3824,34.19,-118.47,3.892,0
3825,34.2,-118.45,2.5562,0
3826,34.2,-118.45,2.5842,0
3827,34.2,-118.46,3.0893,0
3828,34.19,-118.45,2.4667,0
3829,34.19,-118.46,2.7237,0
3830,34.19,-118.46,6.1142,0
3831,34.2,-118.43,3.1118,0
3832,34.2,-118.44,2.7375,0
3833,34.2,-118.44,2.5197,0
3834,34.2,-118.44,2.9360000000000004,0
3835,34.19,-118.43,4.125,0
3836,34.19,-118.44,5.0,0
3837,34.19,-118.44,2.6709,0
3838,34.19,-118.44,2.4583,0
3839,34.18,-118.43,2.6364,0
3840,34.18,-118.44,2.2326,0
3841,34.19,-118.44,2.891,0
3842,34.18,-118.44,2.1977,0
3843,34.19,-118.45,2.2264,0
3844,34.18,-118.45,2.0192,0
3845,34.18,-118.46,3.0877,0
3846,34.19,-118.47,5.0929,0
3847,34.18,-118.45,3.7171,0
3848,34.18,-118.45,3.6875,0
3849,34.18,-118.46,4.5081,0
3850,34.18,-118.46,3.4583,0
3851,34.18,-118.44,2.2461,0
3852,34.17,-118.44,3.8081,0
3853,34.18,-118.45,3.6019,0
3854,34.18,-118.43,2.6238,0
3855,34.18,-118.44,4.375,0
3856,34.17,-118.43,2.6979,0
3857,34.17,-118.43,4.4464,0
3858,34.17,-118.43,11.2093,0
3859,34.17,-118.44,3.2763,0
3860,34.16,-118.43,4.0474,0
3861,34.16,-118.44,4.1218,0
3862,34.16,-118.44,4.0391,0
3863,34.16,-118.45,3.7105,0
3864,34.17,-118.45,3.2386,0
3865,34.17,-118.45,4.3333,0
3866,34.17,-118.46,4.1875,0
3867,34.17,-118.46,3.1478,0
3868,34.16,-118.45,4.475,0
3869,34.16,-118.46,4.4423,0
3870,34.16,-118.46,4.3839,0
3871,34.21,-118.54,2.875,0
3872,34.21,-118.54,3.9886,0
3873,34.22,-118.54,4.6731,0
3874,34.2,-118.54,4.1597,0
3875,34.19,-118.54,4.1319,0
3876,34.22,-118.51,4.3462,0
3877,34.21,-118.5,4.9643,0
3878,34.21,-118.5,5.5675,0
3879,34.22,-118.51,4.185,0
3880,34.21,-118.51,4.7,0
3881,34.22,-118.51,4.8646,0
3882,34.22,-118.52,5.0282,0
3883,34.22,-118.52,5.5209,0
3884,34.21,-118.52,4.3261,0
3885,34.21,-118.52,5.1265,0
3886,34.22,-118.53,4.6607,0
3887,34.21,-118.53,2.9389,0
3888,34.21,-118.55,5.0623,0
3889,34.22,-118.56,4.4271,0
3890,34.21,-118.56,3.5333,0
3891,34.22,-118.56,4.3194,0
3892,34.21,-118.55,3.8247,0
3893,34.21,-118.56,3.7313,0
3894,34.2,-118.52,4.3571,0
3895,34.2,-118.53,3.225,0
3896,34.21,-118.5,4.5125,0
3897,34.2,-118.51,4.1806,0
3898,34.2,-118.51,4.0924,0
3899,34.21,-118.52,4.5648,0
3900,34.2,-118.5,2.2304,0
3901,34.2,-118.51,4.2344,0
3902,34.2,-118.51,3.7049,0
3903,34.19,-118.51,5.3028,0
3904,34.19,-118.51,4.2865,0
3905,34.2,-118.5,4.1304,0
3906,34.19,-118.5,5.0796,0
3907,34.19,-118.5,4.0,0
3908,34.2,-118.52,2.6437,0
3909,34.2,-118.52,4.9102,0
3910,34.2,-118.53,2.8701,0
3911,34.2,-118.55,3.6905,0
3912,34.19,-118.55,3.1106,0
3913,34.2,-118.55,3.5313,0
3914,34.19,-118.52,2.9511,0
3915,34.19,-118.52,3.8516,0
3916,34.19,-118.52,4.8295,0
3917,34.19,-118.53,2.625,0
3918,34.18,-118.52,4.2143,0
3919,34.18,-118.53,4.2083,0
3920,34.2,-118.56,4.175,0
3921,34.2,-118.56,4.0789,0
3922,34.19,-118.56,5.4548,0
3923,34.19,-118.56,3.9615,0
3924,34.19,-118.56,4.433,0
3925,34.18,-118.56,4.8264,0
3926,34.19,-118.54,2.5739,0
3927,34.18,-118.54,3.9632,0
3928,34.19,-118.55,4.675,0
3929,34.19,-118.55,4.3654,0
3930,34.21,-118.58,3.0187,0
3931,34.21,-118.59,2.9974,0
3932,34.2,-118.59,5.2149,0
3933,34.2,-118.58,5.015,0
3934,34.22,-118.57,3.7798,0
3935,34.21,-118.57,5.8798,0
3936,34.22,-118.57,4.1359,0
3937,34.21,-118.58,4.0313,0
3938,34.22,-118.58,5.6345,0
3939,34.21,-118.58,4.7125,0
3940,34.21,-118.59,5.0462,0
3941,34.21,-118.59,4.8333,0
3942,34.21,-118.6,2.8039,0
3943,34.21,-118.61,5.6407,0
3944,34.22,-118.62,5.6356,0
3945,34.21,-118.62,6.1074,0
3946,34.22,-118.62,4.0909,0
3947,34.21,-118.61,3.3534,0
3948,34.2,-118.61,3.6296,0
3949,34.21,-118.61,5.4527,0
3950,34.2,-118.62,5.7613,0
3951,34.21,-118.63,5.5709,0
3952,34.22,-118.64,8.4438,0
3953,34.21,-118.65,9.6465,0
3954,34.2,-118.65,6.9223,0
3955,34.2,-118.62,5.0025,0
3956,34.2,-118.63,6.7785,0
3957,34.21,-118.59,2.5797,0
3958,34.2,-118.59,2.754,0
3959,34.2,-118.6,3.2297,0
3960,34.21,-118.6,2.6159,0
3961,34.2,-118.56,5.0483,0
3962,34.21,-118.57,4.1181,0
3963,34.2,-118.57,3.1818,0
3964,34.2,-118.58,3.5,0
3965,34.19,-118.56,4.1111,0
3966,34.2,-118.57,4.5568,0
3967,34.2,-118.57,5.223,0
3968,34.2,-118.58,5.1463,0
3969,34.2,-118.58,4.2330000000000005,0
3970,34.19,-118.56,4.8125,0
3971,34.19,-118.58,3.8839,0
3972,34.19,-118.58,3.3125,0
3973,34.19,-118.58,2.85,0
3974,34.18,-118.58,5.6159,0
3975,34.2,-118.62,5.0309,0
3976,34.18,-118.62,6.4044,0
3977,34.19,-118.62,5.5101,0
3978,34.2,-118.61,5.5191,0
3979,34.19,-118.61,4.1154,0
3980,34.19,-118.61,4.3125,0
3981,34.19,-118.6,2.8312,0
3982,34.19,-118.63,5.1529,0
3983,34.18,-118.63,6.6689,0
3984,34.19,-118.64,6.0094,0
3985,34.19,-118.64,5.6163,0
3986,34.18,-118.64,5.1641,0
3987,34.19,-118.64,4.4167,0
3988,34.18,-118.65,4.925,0
3989,34.19,-118.65,5.2016,0
3990,34.19,-118.66,7.642,0
3991,34.17,-118.63,5.5798,0
3992,34.17,-118.64,7.7846,0
3993,34.18,-118.57,6.5304,0
3994,34.17,-118.57,6.0928,0
3995,34.17,-118.58,6.2064,0
3996,34.18,-118.59,4.2009,0
3997,34.17,-118.61,3.8819,0
3998,34.17,-118.62,3.0404,0
3999,34.17,-118.62,6.8482,0
4000,34.18,-118.63,6.7977,0
4001,34.18,-118.65,7.4918,0
4002,34.18,-118.66,8.3912,0
4003,34.17,-118.61,4.0,0
4004,34.15,-118.61,4.9102,0
4005,34.16,-118.61,6.8107,0
4006,34.16,-118.63,6.0192,0
4007,34.16,-118.63,7.457000000000001,0
4008,34.15,-118.62,7.9814,0
4009,34.17,-118.57,3.1875,0
4010,34.17,-118.58,5.6327,0
4011,34.17,-118.59,5.4847,0
4012,34.16,-118.6,4.1656,0
4013,34.16,-118.6,6.0794,0
4014,34.15,-118.57,10.9201,0
4015,34.15,-118.58,8.4196,0
4016,34.15,-118.59,6.7694,0
4017,34.15,-118.6,6.14,0
4018,34.14,-118.59,10.5511,0
4019,34.18,-118.49,4.8984,0
4020,34.18,-118.51,4.8036,0
4021,34.17,-118.51,3.1885,0
4022,34.18,-118.52,3.675,0
4023,34.18,-118.52,3.6534,0
4024,34.18,-118.52,3.1923,0
4025,34.17,-118.53,3.855,0
4026,34.17,-118.54,6.1274,0
4027,34.18,-118.55,5.0605,0
4028,34.18,-118.56,5.4088,0
4029,34.18,-118.54,3.0943,0
4030,34.18,-118.53,3.1887,0
4031,34.17,-118.54,5.6738,0
4032,34.17,-118.54,2.8528,0
4033,34.17,-118.55,7.8392,0
4034,34.17,-118.56,7.1322,0
4035,34.17,-118.52,3.2154,0
4036,34.16,-118.52,5.17,0
4037,34.16,-118.53,3.6141,0
4038,34.16,-118.51,5.4609,0
4039,34.16,-118.48,8.7172,0
4040,34.16,-118.49,6.4958,0
4041,34.16,-118.5,7.138999999999999,0
4042,34.15,-118.5,13.4196,0
4043,34.17,-118.5,4.1429,0
4044,34.15,-118.49,10.3587,0
4045,34.14,-118.49,10.6796,0
4046,34.13,-118.49,11.2979,0
4047,34.14,-118.51,12.8879,0
4048,34.14,-118.53,9.2189,0
4049,34.15,-118.54,10.2292,0
